INDIVID_ID,DATE,SPECIES,LIFE_STAGE,REEF,SITE,ZONING,FL,TL,LAT,LONG,YEAR,PlateID,Plate,Well
P.juv_02172,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,179,186,-23.188,150.979,2021,PmJuv06_H04,PmJuv06,H04
P.juv_02173,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,217,228,-23.188,150.979,2021,PmJuv06_H05,PmJuv06,H05
P.juv_02174,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,165,171,-23.188,150.979,2021,PmJuv06_H06,PmJuv06,H06
P.juv_02175,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,155,164,-23.188,150.979,2021,PmJuv06_H07,PmJuv06,H07
P.juv_02176,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,237,246,-23.188,150.979,2021,PmJuv06_H08,PmJuv06,H08
P.juv_02177,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,192,201,-23.188,150.979,2021,PmJuv06_H09,PmJuv06,H09
P.juv_02178,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,229,238,-23.188,150.979,2021,PmJuv06_H10,PmJuv06,H10
P.juv_02179,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,127,133,-23.188,150.979,2021,PmJuv06_H11,PmJuv06,H11
P.juv_02180,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,131,138,-23.188,150.979,2021,PmJuv07_A01,PmJuv07,A01
P.juv_02181,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,89,92,-23.188,150.979,2021,PmJuv07_A02,PmJuv07,A02
P.juv_02182,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,122,129,-23.188,150.979,2021,PmJuv07_A03,PmJuv07,A03
P.juv_02183,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,86,89,-23.188,150.979,2021,PmJuv07_A04,PmJuv07,A04
P.juv_02184,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,105,110,-23.188,150.979,2021,PmJuv07_A05,PmJuv07,A05
P.juv_02185,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,184,190,-23.188,150.979,2021,PmJuv07_A06,PmJuv07,A06
P.juv_02186,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,123,128,-23.188,150.979,2021,PmJuv07_A07,PmJuv07,A07
P.juv_02187,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,133,139,-23.188,150.979,2021,PmJuv07_A08,PmJuv07,A08
P.juv_02188,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,83,96,-23.188,150.979,2021,PmJuv07_A09,PmJuv07,A09
P.juv_02189,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,112,117,-23.188,150.979,2021,PmJuv07_A10,PmJuv07,A10
P.juv_02190,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,120,127,-23.188,150.979,2021,PmJuv07_A11,PmJuv07,A11
P.juv_02191,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,176,184,-23.188,150.979,2021,PmJuv07_A12,PmJuv07,A12
P.juv_02192,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,160,169,-23.188,150.979,2021,PmJuv07_B01,PmJuv07,B01
P.juv_02193,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,116,120,-23.188,150.979,2021,PmJuv07_B02,PmJuv07,B02
P.juv_02194,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,122,128,-23.188,150.979,2021,PmJuv07_B03,PmJuv07,B03
P.juv_02195,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,123,129,-23.188,150.979,2021,PmJuv07_B04,PmJuv07,B04
P.juv_02196,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,161,168,-23.188,150.979,2021,PmJuv07_B05,PmJuv07,B05
P.juv_02197,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK6,Green,181,189,-23.188,150.979,2021,PmJuv07_B06,PmJuv07,B06
P.juv_02198,2021-10-11,P. maculatus,Juvenile,Clam Bay,GK5,Green,209,219,-23.188,150.979,2021,PmJuv07_B08,PmJuv07,B08
P.juv_02199,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,158,166,-23.188,150.979,2021,PmJuv07_B09,PmJuv07,B09
P.juv_02200,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,189,200,-23.188,150.979,2021,PmJuv07_B10,PmJuv07,B10
P.juv_02201,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,225,236,-23.188,150.979,2021,PmJuv07_B11,PmJuv07,B11
P.juv_02202,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,163,170,-23.188,150.979,2021,PmJuv07_B12,PmJuv07,B12
P.juv_02203,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,108,114,-23.188,150.979,2021,PmJuv07_C01,PmJuv07,C01
P.juv_02204,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,144,151,-23.188,150.979,2021,PmJuv07_C02,PmJuv07,C02
P.juv_02205,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,184,192,-23.188,150.979,2021,PmJuv07_C03,PmJuv07,C03
P.juv_02206,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,189,198,-23.188,150.979,2021,PmJuv07_C04,PmJuv07,C04
P.juv_02207,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,136,142,-23.188,150.979,2021,PmJuv07_C05,PmJuv07,C05
P.juv_02208,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,145,131,-23.188,150.979,2021,PmJuv07_C06,PmJuv07,C06
P.juv_02209,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,171,180,-23.188,150.979,2021,PmJuv07_C07,PmJuv07,C07
P.juv_02210,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,175,184,-23.188,150.979,2021,PmJuv07_C08,PmJuv07,C08
P.juv_02211,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,177,184,-23.188,150.979,2021,PmJuv07_C09,PmJuv07,C09
P.juv_02212,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,129,135,-23.188,150.979,2021,PmJuv07_C10,PmJuv07,C10
P.juv_02213,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,176,183,-23.188,150.979,2021,PmJuv07_C11,PmJuv07,C11
P.juv_02214,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,226,235,-23.188,150.979,2021,PmJuv07_C12,PmJuv07,C12
P.juv_02215,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,153,161,-23.188,150.979,2021,PmJuv07_D01,PmJuv07,D01
P.juv_02216,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,178,185,-23.188,150.979,2021,PmJuv07_D02,PmJuv07,D02
P.juv_02217,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,200,210,-23.188,150.979,2021,PmJuv07_D03,PmJuv07,D03
P.juv_02218,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,194,203,-23.188,150.979,2021,PmJuv07_D04,PmJuv07,D04
P.juv_02219,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,147,155,-23.188,150.979,2021,PmJuv07_D05,PmJuv07,D05
P.juv_02220,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,214,223,-23.188,150.979,2021,PmJuv07_D06,PmJuv07,D06
P.juv_02221,2021-10-12,P. maculatus,Juvenile,Clam Bay,GK,Green,200,211,-23.188,150.979,2021,PmJuv07_D07,PmJuv07,D07
P.juv_02222,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,181,189,-23.168,150.922,2021,PmJuv07_D08,PmJuv07,D08
P.juv_02223,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,168,178,-23.168,150.922,2021,PmJuv07_D09,PmJuv07,D09
P.juv_02224,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,194,204,-23.168,150.922,2021,PmJuv07_D10,PmJuv07,D10
P.juv_02225,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,178,186,-23.168,150.922,2021,PmJuv07_D11,PmJuv07,D11
P.juv_02226,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,173,182,-23.168,150.922,2021,PmJuv07_D12,PmJuv07,D12
P.juv_02227,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,115,121,-23.168,150.922,2021,PmJuv07_E01,PmJuv07,E01
P.juv_02228,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,109,113,-23.168,150.922,2021,PmJuv07_E02,PmJuv07,E02
P.juv_02229,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,184,195,-23.168,150.922,2021,PmJuv07_E03,PmJuv07,E03
P.juv_02230,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,175,184,-23.168,150.922,2021,PmJuv07_E04,PmJuv07,E04
P.juv_02231,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,169,177,-23.168,150.922,2021,PmJuv07_E05,PmJuv07,E05
P.juv_02232,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,108,113,-23.168,150.922,2021,PmJuv07_E06,PmJuv07,E06
P.juv_02233,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,120,126,-23.168,150.922,2021,PmJuv07_E07,PmJuv07,E07
P.juv_02234,2021-10-12,P. maculatus,Juvenile,Middle Island,NA,Green,206,216,-23.168,150.922,2021,PmJuv07_E08,PmJuv07,E08
P.juv_02235,2021-10-13,P. maculatus,Juvenile,Wyndham Cove,GK7,Blue,110,115,-23.191,150.963,2021,PmJuv07_E09,PmJuv07,E09
P.juv_02236,2021-10-13,P. maculatus,Juvenile,Wyndham Cove,GK7,Blue,125,130,-23.191,150.963,2021,PmJuv07_E10,PmJuv07,E10
P.juv_02237,2021-10-13,P. maculatus,Juvenile,Wyndham Cove,GK7,Blue,141,148,-23.191,150.963,2021,PmJuv07_E11,PmJuv07,E11
P.juv_02238,2021-10-13,P. maculatus,Juvenile,Wyndham Cove,GK7,Blue,149,156,-23.191,150.963,2021,PmJuv07_E12,PmJuv07,E12
P.juv_02239,2021-10-13,P. maculatus,Juvenile,Wyndham Cove,GK7,Blue,163,171,-23.191,150.963,2021,PmJuv07_F01,PmJuv07,F01
P.juv_02240,2021-10-13,P. maculatus,Juvenile,Wyndham Cove,GK7,Blue,149,156,-23.191,150.963,2021,PmJuv07_F02,PmJuv07,F02
P.juv_02241,2021-10-13,P. maculatus,Juvenile,Wyndham Cove,GK7,Blue,144,160,-23.191,150.963,2021,PmJuv07_F03,PmJuv07,F03
P.juv_02242,2021-10-13,P. maculatus,Juvenile,Barren Island,NA,Blue,186,193,-23.159,151.075,2021,PmJuv07_F04,PmJuv07,F04
P.juv_02243,2021-10-13,P. maculatus,Juvenile,Barren Island,NA,Blue,145,151,-23.159,151.075,2021,PmJuv07_F05,PmJuv07,F05
P.juv_02244,2021-10-13,P. maculatus,Juvenile,Barren Island,NA,Blue,123,128,-23.159,151.075,2021,PmJuv07_F06,PmJuv07,F06
P.juv_02245,2021-10-13,P. maculatus,Juvenile,Clam Bay,GK6,Green,141,149,-23.188,150.979,2021,PmJuv07_F07,PmJuv07,F07
P.juv_02246,2021-10-13,P. maculatus,Juvenile,Egg Rock,E1,Green,162,169,-23.2,151.101,2021,PmJuv07_F08,PmJuv07,F08
P.juv_02247,2021-10-13,P. maculatus,Juvenile,Egg Rock,E1,Green,194,201,-23.2,151.101,2021,PmJuv07_F09,PmJuv07,F09
P.juv_02248,2021-10-13,P. maculatus,Juvenile,Egg Rock,E1,Green,100,102,-23.2,151.101,2021,PmJuv07_F10,PmJuv07,F10
P.juv_02249,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,262,276,-23.196,150.937,2021,PmJuv07_F11,PmJuv07,F11
P.juv_02250,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,174,184,-23.196,150.937,2021,PmJuv07_F12,PmJuv07,F12
P.juv_02251,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,161,169,-23.196,150.937,2021,PmJuv07_G01,PmJuv07,G01
P.juv_02252,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,193,200,-23.196,150.937,2021,PmJuv07_G02,PmJuv07,G02
P.juv_02253,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,158,164,-23.196,150.937,2021,PmJuv07_G03,PmJuv07,G03
P.juv_02254,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,237,250,-23.196,150.937,2021,PmJuv07_G04,PmJuv07,G04
P.juv_02255,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,130,137,-23.196,150.937,2021,PmJuv07_G05,PmJuv07,G05
P.juv_02256,2021-10-14,P. maculatus,Juvenile,Monkey Bay,NA,Green,261,269,-23.196,150.937,2021,PmJuv07_G06,PmJuv07,G06
P.juv_02257,2021-10-14,P. maculatus,Juvenile,Miall Island,NA,Blue,262,277,-23.152,150.905,2021,PmJuv07_G07,PmJuv07,G07
P.juv_02258,2021-10-14,P. maculatus,Juvenile,Miall Island,NA,Blue,177,185,-23.152,150.905,2021,PmJuv07_G08,PmJuv07,G08
P.juv_02259,2021-10-14,P. maculatus,Juvenile,Miall Island,NA,Blue,234,244,-23.152,150.905,2021,PmJuv07_G09,PmJuv07,G09
P.juv_02260,2021-10-14,P. maculatus,Juvenile,Miall Island,NA,Blue,103,108,-23.152,150.905,2021,PmJuv07_G10,PmJuv07,G10
P.juv_02261,2021-10-14,P. maculatus,Juvenile,Miall Island,NA,Blue,99,103,-23.152,150.905,2021,PmJuv07_G11,PmJuv07,G11
P.juv_02262,2021-10-14,P. maculatus,Juvenile,Miall Island,NA,Blue,140,145,-23.152,150.905,2021,PmJuv07_G12,PmJuv07,G12
P.juv_02263,2021-10-14,P. maculatus,Juvenile,Miall Island,NA,Blue,207,219,-23.152,150.905,2021,PmJuv07_H01,PmJuv07,H01
P.juv_02264,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,141,146,-23.215,150.969,2021,PmJuv07_H02,PmJuv07,H02
P.juv_02265,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,106,109,-23.215,150.969,2021,PmJuv07_H03,PmJuv07,H03
P.juv_02266,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,202,212,-23.215,150.969,2021,PmJuv07_H04,PmJuv07,H04
P.juv_02267,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,209,220,-23.215,150.969,2021,PmJuv07_H05,PmJuv07,H05
P.juv_02268,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,179,188,-23.215,150.969,2021,PmJuv07_H06,PmJuv07,H06
P.juv_02269,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,190,201,-23.215,150.969,2021,PmJuv07_H07,PmJuv07,H07
P.juv_02270,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,198,208,-23.215,150.969,2021,PmJuv07_H08,PmJuv07,H08
P.juv_02271,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,118,122,-23.215,150.969,2021,PmJuv07_H09,PmJuv07,H09
P.juv_02272,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,189,195,-23.215,150.969,2021,PmJuv07_H10,PmJuv07,H10
P.juv_02273,2021-10-14,P. maculatus,Juvenile,Humpy Island,NA,Yellow,262,276,-23.215,150.969,2021,PmJuv07_H11,PmJuv07,H11
P.juv_02274,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,252,266,-23.086,150.896,2021,PmJuv13_A01,PmJuv13,A01
P.juv_02275,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,259,274,-23.086,150.896,2021,PmJuv13_A02,PmJuv13,A02
P.juv_02276,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,256,270,-23.086,150.896,2021,PmJuv13_A03,PmJuv13,A03
P.juv_02277,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,276,293,-23.086,150.896,2021,PmJuv13_A04,PmJuv13,A04
P.juv_02278,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,287,302,-23.086,150.896,2021,PmJuv13_A05,PmJuv13,A05
P.juv_02279,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,250,263,-23.086,150.896,2021,PmJuv13_A06,PmJuv13,A06
P.juv_02280,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,249,263,-23.086,150.896,2021,PmJuv13_A07,PmJuv13,A07
P.juv_02281,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,241,253,-23.086,150.896,2021,PmJuv13_A08,PmJuv13,A08
P.juv_02282,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,249,261,-23.086,150.896,2021,PmJuv13_A09,PmJuv13,A09
P.juv_02283,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,271,285,-23.086,150.896,2021,PmJuv13_A10,PmJuv13,A10
P.juv_02284,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,287,303,-23.086,150.896,2021,PmJuv13_A11,PmJuv13,A11
P.juv_02285,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,270,281,-23.086,150.896,2021,PmJuv13_A12,PmJuv13,A12
P.juv_02286,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,191,202,-23.086,150.896,2021,PmJuv13_B01,PmJuv13,B01
P.juv_02287,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,245.730769230769,257.653846153846,-23.086,150.896,2021,PmJuv13_B02,PmJuv13,B02
P.juv_02288,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,244.153846153846,255.824175824176,-23.086,150.896,2021,PmJuv13_B03,PmJuv13,B03
P.juv_02289,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,242.576923076923,253.994505494506,-23.086,150.896,2021,PmJuv13_B04,PmJuv13,B04
P.juv_02290,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,136,143,-23.086,150.896,2021,PmJuv13_B05,PmJuv13,B05
P.juv_02291,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,125,130,-23.086,150.896,2021,PmJuv13_B06,PmJuv13,B06
P.juv_02292,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,146,152,-23.086,150.896,2021,PmJuv13_B07,PmJuv13,B07
P.juv_02293,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,166,176,-23.086,150.896,2021,PmJuv13_B09,PmJuv13,B09
P.juv_02294,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,203,212,-23.086,150.896,2021,PmJuv13_B10,PmJuv13,B10
P.juv_02295,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,154,160,-23.086,150.896,2021,PmJuv13_B11,PmJuv13,B11
P.juv_02296,2021-10-15,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,133,139,-23.086,150.896,2021,PmJuv13_B12,PmJuv13,B12
P.juv_02297,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,99,104,-23.086,150.896,2022,PmJuv09_A01,PmJuv09,A01
P.juv_02298,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,144,150,-23.086,150.896,2022,PmJuv09_A02,PmJuv09,A02
P.juv_02299,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,116,122,-23.086,150.896,2022,PmJuv09_A03,PmJuv09,A03
P.juv_02300,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,98,102,-23.086,150.896,2022,PmJuv09_A04,PmJuv09,A04
P.juv_02301,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,116,122,-23.086,150.896,2022,PmJuv09_A05,PmJuv09,A05
P.juv_02302,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,274,281,-23.086,150.896,2022,PmJuv09_A06,PmJuv09,A06
P.juv_02303,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,38,39,-23.086,150.896,2022,PmJuv09_A07,PmJuv09,A07
P.juv_02304,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,160,167,-23.086,150.896,2022,PmJuv09_A08,PmJuv09,A08
P.juv_02305,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,166,175,-23.086,150.896,2022,PmJuv09_A09,PmJuv09,A09
P.juv_02306,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,237,248,-23.086,150.896,2022,PmJuv09_A10,PmJuv09,A10
P.juv_02307,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,138,144,-23.086,150.896,2022,PmJuv09_A11,PmJuv09,A11
P.juv_02308,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,148,156,-23.086,150.896,2022,PmJuv09_A12,PmJuv09,A12
P.juv_02309,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,144,150,-23.086,150.896,2022,PmJuv09_B01,PmJuv09,B01
P.juv_02310,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,159,166,-23.086,150.896,2022,PmJuv09_B02,PmJuv09,B02
P.juv_02311,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,144,150,-23.086,150.896,2022,PmJuv09_B03,PmJuv09,B03
P.juv_02312,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,104,107,-23.086,150.896,2022,PmJuv09_B04,PmJuv09,B04
P.juv_02313,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,95,100,-23.086,150.896,2022,PmJuv09_B05,PmJuv09,B05
P.juv_02314,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,104,108,-23.086,150.896,2022,PmJuv09_B06,PmJuv09,B06
P.juv_02315,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,199,206,-23.086,150.896,2022,PmJuv09_B07,PmJuv09,B07
P.juv_02316,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,181,190,-23.086,150.896,2022,PmJuv09_B08,PmJuv09,B08
P.juv_02317,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,130,134,-23.086,150.896,2022,PmJuv09_B10,PmJuv09,B10
P.juv_02318,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,182,NA,-23.086,150.896,2022,PmJuv09_B11,PmJuv09,B11
P.juv_02319,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,162,170,-23.086,150.896,2022,PmJuv09_B12,PmJuv09,B12
P.juv_02320,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,190,197,-23.086,150.896,2022,PmJuv09_C01,PmJuv09,C01
P.juv_02321,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,138,146,-23.086,150.896,2022,PmJuv09_C02,PmJuv09,C02
P.juv_02322,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,174,181,-23.086,150.896,2022,PmJuv09_C03,PmJuv09,C03
P.juv_02323,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,152,159,-23.086,150.896,2022,PmJuv09_C04,PmJuv09,C04
P.juv_02324,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,146,153,-23.086,150.896,2022,PmJuv09_C05,PmJuv09,C05
P.juv_02325,2022-04-28,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,179,189,-23.086,150.896,2022,PmJuv09_C06,PmJuv09,C06
P.juv_02326,2022-04-29,P. maculatus,Juvenile,North Keppel Is Blue,Pumpkin Island,Blue,55,59,-23.086,150.896,2022,PmJuv09_C07,PmJuv09,C07
P.juv_02327,2022-04-29,P. maculatus,Juvenile,North Keppel Is Blue,Pumpkin Island,Blue,154,163,-23.086,150.896,2022,PmJuv09_C08,PmJuv09,C08
P.juv_02328,2022-04-29,P. maculatus,Juvenile,North Keppel Is Blue,Pumpkin Island,Blue,236,248,-23.086,150.896,2022,PmJuv09_C09,PmJuv09,C09
P.juv_02329,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,134,139,-23.082,150.898,2022,PmJuv09_C10,PmJuv09,C10
P.juv_02330,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,108,111,-23.082,150.898,2022,PmJuv09_C11,PmJuv09,C11
P.juv_02331,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,100,104,-23.082,150.898,2022,PmJuv09_C12,PmJuv09,C12
P.juv_02332,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,115,117,-23.082,150.898,2022,PmJuv09_D01,PmJuv09,D01
P.juv_02333,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,158,160,-23.082,150.898,2022,PmJuv09_D02,PmJuv09,D02
P.juv_02334,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,129,132,-23.082,150.898,2022,PmJuv09_D03,PmJuv09,D03
P.juv_02335,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,179,181,-23.082,150.898,2022,PmJuv09_D04,PmJuv09,D04
P.juv_02336,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,171,172,-23.082,150.898,2022,PmJuv09_D05,PmJuv09,D05
P.juv_02337,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,188,194,-23.082,150.898,2022,PmJuv09_D06,PmJuv09,D06
P.juv_02338,2022-04-29,P. maculatus,Juvenile,North Keppel Is Green,NK1,Green,182,184,-23.082,150.898,2022,PmJuv09_D07,PmJuv09,D07
P.juv_02339,2022-04-30,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,106,110,-23.086,150.896,2022,PmJuv09_D08,PmJuv09,D08
P.juv_02340,2022-04-30,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,79,82,-23.086,150.896,2022,PmJuv09_D09,PmJuv09,D09
P.juv_02341,2022-04-30,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,37,38,-23.086,150.896,2022,PmJuv09_D10,PmJuv09,D10
P.juv_02342,2022-04-30,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,121,127,-23.086,150.896,2022,PmJuv09_D11,PmJuv09,D11
P.juv_02343,2022-04-30,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,33,34,-23.086,150.896,2022,PmJuv09_D12,PmJuv09,D12
P.juv_02344,2022-04-30,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,191,200,-23.086,150.896,2022,PmJuv09_E01,PmJuv09,E01
P.juv_02345,2022-04-30,P. maculatus,Juvenile,North Keppel Is Blue,NK3,Blue,210,221,-23.086,150.896,2022,PmJuv09_E02,PmJuv09,E02
